0,1,2
Gdańsk,Londyn,1.4906337342977165
Londyn,Gdańsk,1.605155780798904
Gdańsk,Bruksela,1.157207683559204
Bruksela,Gdańsk,1.2625360528151996
Gdańsk,Lublana,1.20547168394154
Lublana,Gdańsk,1.2237133739885746
Gdańsk,Poznań,0.2951931676151106
Poznań,Gdańsk,0.3230488793690922
Gdańsk,Rzym,1.730862400416792
Rzym,Gdańsk,1.7025869352991316
Gdańsk,Lipsk,0.6036272475723617
Lipsk,Gdańsk,0.6049837132972434
Gdańsk,Berlin,0.48927448273413515
Berlin,Gdańsk,0.480537438399597
Gdańsk,Lublana,1.3043073999636288
Lublana,Gdańsk,1.2990692176344576
Gdańsk,Warszawa,0.37701577635594885
Warszawa,Gdańsk,0.38099483468160533
Gdańsk,Barcelona,2.499350786681515
Barcelona,Gdańsk,2.5261175956419595
Gdańsk,Praga,0.7294100712795758
Praga,Gdańsk,0.7460543279396467
Gdańsk,Rzym,1.907342488302426
Rzym,Gdańsk,1.8216192304011931
Gdańsk,Kraków,0.6175677352850333
Kraków,Gdańsk,0.6000965693421603
Gdańsk,Wrocław,0.5010717690837716
Wrocław,Gdańsk,0.44194998324561635
Gdańsk,Bruksela,1.199918924474884
Bruksela,Gdańsk,1.3982926176340382
